Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","46","Congo","5610","Import Quantity","4001","Urea","2019","2019","tonnes","1093.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","46","Congo","5622","Import Value","4001","Urea","2018","2018","1000 US$","117.34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","46","Congo","5622","Import Value","4001","Urea","2019","2019","1000 US$","182.78","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","47","Cook Islands","5610","Import Quantity","4001","Urea","2018","2018","tonnes","0.14","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","47","Cook Islands","5610","Import Quantity","4001","Urea","2019","2019","tonnes","0.87","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","47","Cook Islands","5622","Import Value","4001","Urea","2018","2018","1000 US$","0.39","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","47","Cook Islands","5622","Import Value","4001","Urea","2019","2019","1000 US$","0.93","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","28823.76","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","27224.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","13020.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","11927.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","2597.23","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","1263.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","1218.41","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","629.08","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","189.18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","457.54","X","International reliable sources"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","42.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","118.98","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","0.08","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","1.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","0.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","0.37","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","74013.4","X","International reliable sources"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","68383.75","X","International reliable sources"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","22499.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","23275.31","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","2529.32","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","2364.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","925.75","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","931.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4001","Urea","2018","2018","tonnes","105221.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5610","Import Quantity","4001","Urea","2019","2019","tonnes","98705.01","X","International reliable sources"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4001","Urea","2018","2018","1000 US$","32247.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5622","Import Value","4001","Urea","2019","2019","1000 US$","31390.13","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4001","Urea","2018","2018","tonnes","2013.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5910","Export Quantity","4001","Urea","2019","2019","tonnes","1856.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4001","Urea","2018","2018","1000 US$","721.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","48","Costa Rica","5922","Export Value","4001","Urea","2019","2019","1000 US$","735.09","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","22076.35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","50976","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","8694.73","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","18440.34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","31.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","3010","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","20.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","1050.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","2579.34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","19400.72","X","International reliable sources"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","324.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","107","C?te d'Ivoire","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","2145.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
